600.0,901,0
1200.0,182,0
1800.0,127,0
2400.0,105,0
3000.0,90,0
3600.0,81,0
4200.0,73,0
4800.0,65,0
5400.0,66,0
6000.0,66,0
6600.0,58,0
7200.0,53,0
7800.0,51,0
8400.0,55,0
9000.0,52,0
9600.0,51,0
10200.0,52,0
10800.0,50,0
11400.0,50,0
12000.0,49,0
12600.0,49,0
13200.0,50,0
13800.0,50,0
14400.0,49,0
15000.0,52,0
15600.0,50,0
16200.0,52,0
16800.0,55,0
17400.0,52,0
18000.0,51,0
18600.0,51,0
19200.0,52,0
19800.0,50,0
20400.0,47,0
21000.0,47,0
21600.0,47,0
22200.0,45,0
22800.0,45,0
23400.0,48,0
24000.0,45,0
24600.0,49,0
25200.0,47,0
25800.0,48,0
26400.0,45,0
27000.0,49,0
27600.0,45,0
28200.0,46,0
28800.0,45,0
29400.0,51,0
30000.0,47,0
30600.0,48,0
31200.0,51,0
31800.0,47,0
32400.0,47,0
33000.0,46,0
33600.0,46,0
34200.0,46,0
34800.0,56,0
35400.0,47,0
36000.0,54,0
36600.0,47,0
37200.0,57,0
37800.0,49,0
38400.0,48,0
39000.0,49,0
39600.0,49,0
40200.0,49,0
40800.0,48,0
41400.0,50,0
42000.0,48,0
42600.0,52,0
43200.0,49,0
43800.0,50,0
44400.0,50,0
45000.0,48,0
45600.0,51,0
46200.0,50,0
46800.0,50,0
47400.0,54,0
48000.0,49,0
48600.0,52,0
49200.0,50,0
49800.0,51,0
50400.0,51,0
51000.0,49,0
51600.0,49,0
52200.0,47,0
52800.0,49,0
53400.0,47,0
54000.0,48,0
54600.0,48,0
55200.0,51,0
55800.0,47,0
56400.0,49,0
57000.0,71,0
57600.0,51,0
58200.0,51,0
58800.0,52,0
59400.0,51,0
60000.0,49,0
60600.0,47,0
61200.0,53,0
61800.0,47,0
62400.0,47,0
63000.0,50,0
63600.0,47,0
64200.0,48,0
64800.0,48,0
65400.0,50,0
66000.0,49,0
66600.0,49,0
67200.0,48,0
67800.0,55,0
68400.0,49,0
69000.0,49,0
69600.0,49,0
70200.0,49,0
70800.0,47,0
71400.0,50,0
72000.0,48,0
72600.0,49,0
73200.0,48,0
73800.0,48,0
74400.0,49,0
75000.0,50,0
75600.0,49,0
76200.0,51,0
76800.0,48,0
77400.0,48,0
78000.0,51,0
78600.0,48,0
79200.0,49,0
79800.0,50,0
80400.0,49,0
81000.0,50,0
81600.0,50,0
82200.0,49,0
82800.0,51,0
83400.0,49,0
84000.0,51,0
84600.0,49,0
85200.0,52,0
85800.0,50,0
