6000.10,0.19,0.42
7800.10,0.00,0.83
8400.10,0.33,0.41
9000.10,0.75,0.95
9600.10,0.79,0.99
10200.10,0.79,0.96
10800.10,0.88,0.95
11400.10,0.69,0.97
12000.10,0.70,0.91
12600.10,0.94,0.97
13200.10,0.67,0.87
13800.10,1.00,1.11
14400.10,0.74,0.84
15000.10,0.56,0.81
15600.10,0.84,0.96
16200.10,1.00,1.13
16800.10,0.52,0.80
17400.10,0.87,0.99
18000.10,0.67,0.95
18600.10,1.00,1.11
19200.10,0.71,0.92
19800.10,0.71,0.96
20400.10,0.83,0.97
21000.10,0.72,0.92
21600.10,0.64,0.86
22200.10,0.64,0.88
22800.10,0.88,0.93
23400.10,0.96,0.97
24000.10,0.97,0.98
24600.10,1.00,1.12
25200.10,0.80,0.95
25800.10,0.92,1.04
26400.10,0.81,0.99
27000.10,0.80,1.00
27600.10,0.76,0.98
28200.10,0.83,0.98
28800.10,0.81,0.98
29400.10,0.98,1.05
30000.10,0.75,0.94
30600.10,1.00,1.07
31200.10,0.61,0.88
31800.10,0.76,0.95
32400.10,0.82,0.97
33000.10,0.70,0.93
33600.10,0.89,0.96
34200.10,0.88,1.01
34800.10,0.94,1.01
35400.10,0.84,1.00
36000.10,0.92,1.04
36600.10,0.97,1.11
37200.10,0.84,1.04
37800.10,0.48,0.68
38400.10,0.83,0.96
39000.10,0.81,1.01
39600.10,0.49,0.64
40200.10,0.83,0.97
40800.10,0.81,0.94
41400.10,0.87,0.98
42000.10,0.89,1.02
42600.10,0.91,1.04
43200.10,0.77,0.90
43800.10,0.74,0.96
44400.10,0.89,1.05
45000.10,0.56,0.80
45600.10,0.67,0.84
46200.10,0.63,0.87
46800.10,0.81,0.94
47400.10,0.87,0.96
48000.10,0.92,1.06
48600.10,0.63,0.90
49200.10,0.00,0.26
49800.10,0.11,0.17
50400.10,0.53,0.68
51000.10,0.52,0.66
51600.10,0.70,0.84
52200.10,0.61,0.81
52800.10,0.63,0.81
53400.10,0.86,1.01
54000.10,0.36,0.56
54600.10,0.31,0.65
55200.10,0.60,0.87
55800.10,0.74,0.86
56400.10,0.45,0.74
57600.10,0.00,0.70
58200.10,0.27,0.41
58800.10,0.36,0.59
59400.10,0.63,0.87
60000.10,0.94,1.04
60600.10,0.49,0.65
61200.10,0.42,0.73
61800.10,0.65,0.79
62400.10,0.81,0.95
63000.10,0.61,0.83
63600.10,1.00,1.00
64200.10,1.00,1.03
64800.10,1.00,1.11
65400.10,0.55,0.80
66000.10,0.92,0.98
66600.10,0.76,0.99
67200.10,1.00,1.21
67800.10,0.68,0.83
68400.10,0.74,1.01
69000.10,0.65,0.89
69600.10,0.62,0.90
70200.10,0.78,0.90
70800.10,0.84,1.00
71400.10,0.78,0.89
72000.10,0.80,0.91
72600.10,0.74,0.86
73200.10,0.94,1.01
73800.10,1.00,1.12
74400.10,0.74,0.98
75000.10,0.61,0.91
75600.10,0.76,0.92
76200.10,0.66,0.89
76800.10,0.64,0.84
77400.10,0.53,0.74
78000.10,0.69,0.89
78600.10,0.80,0.85
79200.10,1.00,1.07
79800.10,1.00,1.24
80400.10,0.89,1.01
81000.10,0.65,0.84
81600.10,0.94,1.04
82200.10,0.95,1.09
82800.10,0.55,0.73
83400.10,0.82,1.01
84000.10,0.57,0.81
84600.10,0.67,0.90
85200.10,0.89,0.96
85800.10,0.75,0.95
