6000.10,0.66,0.79
6600.10,0.75,0.81
7200.10,0.67,0.81
7800.10,0.73,0.92
8400.10,0.99,0.96
9000.10,0.90,1.00
9600.10,0.87,1.02
10200.10,0.79,0.96
10800.10,0.86,0.96
11400.10,1.00,1.08
12000.10,0.93,0.96
12600.10,0.82,1.03
13200.10,0.78,0.90
13800.10,0.72,0.94
14400.10,0.74,0.90
15000.10,0.87,0.96
15600.10,0.95,1.08
16200.10,0.78,0.90
16800.10,0.87,1.04
17400.10,0.69,0.94
18000.10,0.74,0.98
18600.10,0.78,0.97
19200.10,0.71,0.96
19800.10,0.64,0.90
20400.10,0.86,0.90
21000.10,0.84,0.91
21600.10,1.00,1.08
22200.10,0.94,0.96
22800.10,0.81,1.02
23400.10,0.82,1.01
24000.10,0.74,0.89
24600.10,0.71,0.97
25200.10,0.79,0.98
25800.10,0.80,0.94
26400.10,0.89,0.99
27000.10,0.85,0.98
27600.10,0.85,1.00
28200.10,0.79,0.98
28800.10,1.00,1.12
29400.10,0.76,0.98
30000.10,0.77,1.01
30600.10,0.88,1.02
31200.10,0.80,0.95
31800.10,0.78,0.99
32400.10,0.74,0.97
33000.10,0.87,1.02
33600.10,0.82,0.98
34200.10,0.82,0.97
34800.10,0.74,0.98
35400.10,0.74,0.93
36000.10,0.97,1.02
36600.10,0.93,1.05
37200.10,0.76,0.97
37800.10,0.80,0.98
38400.10,0.72,0.93
39000.10,0.86,0.95
39600.10,0.79,0.98
40200.10,0.95,1.04
40800.10,0.73,0.95
41400.10,0.77,0.93
42000.10,0.77,0.94
42600.10,0.79,0.96
43200.10,0.76,0.96
43800.10,0.79,0.94
44400.10,0.75,0.93
45000.10,0.93,1.01
45600.10,0.81,0.92
46200.10,0.83,1.00
46800.10,0.90,1.00
47400.10,0.95,1.03
48000.10,0.74,0.91
48600.10,0.79,0.93
49200.10,0.88,1.01
49800.10,0.77,0.93
50400.10,0.72,0.89
51000.10,0.84,0.96
51600.10,0.72,0.95
52200.10,0.78,0.92
52800.10,0.87,0.99
53400.10,0.77,0.98
54000.10,0.86,0.97
54600.10,0.93,1.02
55200.10,0.86,1.03
55800.10,0.75,0.87
56400.10,1.00,1.17
57000.10,0.78,1.00
57600.10,0.70,0.97
58200.10,0.60,0.93
58800.10,0.68,0.94
59400.10,0.75,0.92
60000.10,0.83,0.95
60600.10,1.00,1.07
61200.10,0.87,0.97
61800.10,0.71,0.92
62400.10,0.66,0.95
63000.10,0.73,0.97
63600.10,0.77,0.98
64200.10,0.63,0.85
64800.10,0.89,0.95
65400.10,1.00,1.04
66000.10,0.81,0.94
66600.10,1.00,1.17
67200.10,0.66,0.93
67800.10,0.74,0.96
68400.10,0.95,1.03
69000.10,0.73,0.95
69600.10,0.69,0.92
70200.10,0.78,0.90
70800.10,0.89,0.99
71400.10,0.92,1.05
72000.10,0.84,0.95
72600.10,0.83,1.04
73200.10,0.85,0.98
73800.10,0.76,0.95
74400.10,0.74,1.00
75000.10,0.83,1.00
75600.10,0.79,0.96
76200.10,0.75,0.93
76800.10,0.92,0.98
77400.10,0.87,1.01
78000.10,0.67,0.78
78600.10,0.81,0.99
79200.10,0.79,0.99
79800.10,0.74,0.95
80400.10,0.77,0.93
81000.10,0.75,0.91
81600.10,0.99,1.00
82200.10,0.72,0.78
82800.10,0.90,1.05
83400.10,0.92,1.10
84000.10,0.52,0.82
84600.10,0.85,1.02
85200.10,0.59,0.85
85800.10,0.75,0.88
