6000.10,0.02,0.19
7800.10,0.00,0.71
8400.10,0.22,0.30
9000.10,0.54,0.62
9600.10,0.58,0.76
10200.10,0.50,0.73
10800.10,0.74,0.93
11400.10,0.58,0.95
12000.10,0.89,0.99
12600.10,0.65,0.90
13200.10,0.38,0.64
14400.10,0.00,0.34
15000.10,0.16,0.23
15600.10,0.49,0.60
16200.10,0.71,0.80
16800.10,1.00,1.09
17400.10,0.62,0.75
18000.10,0.73,0.93
18600.10,0.50,0.84
19200.10,0.95,1.05
19800.10,0.55,0.75
20400.10,0.62,0.90
21000.10,0.78,0.87
21600.10,0.66,0.84
22200.10,0.99,1.06
22800.10,0.94,1.06
23400.10,0.65,0.94
24000.10,0.82,0.99
24600.10,0.88,0.98
25200.10,0.91,1.04
25800.10,0.64,0.75
26400.10,0.75,0.91
27000.10,0.82,0.98
27600.10,0.90,1.01
28200.10,0.70,0.92
28800.10,0.71,0.87
29400.10,0.77,0.89
30000.10,0.95,1.06
30600.10,0.97,1.04
31200.10,0.68,0.93
31800.10,0.77,0.95
32400.10,0.63,0.90
33000.10,0.74,0.92
33600.10,0.81,0.98
34200.10,0.92,1.04
34800.10,0.56,0.73
35400.10,0.77,0.80
36000.10,0.96,0.96
36600.10,0.78,1.06
37200.10,0.75,0.95
37800.10,0.61,0.91
38400.10,0.81,0.94
39000.10,0.74,0.91
39600.10,0.77,0.91
40200.10,0.81,0.98
40800.10,0.97,1.01
41400.10,0.89,1.03
42000.10,0.80,1.01
42600.10,0.80,0.92
43200.10,0.76,0.98
43800.10,0.80,0.95
44400.10,0.86,1.06
45000.10,0.79,0.95
45600.10,0.83,0.98
46200.10,0.86,1.01
46800.10,0.91,1.04
47400.10,0.82,1.00
48000.10,0.80,0.99
48600.10,0.80,1.01
49200.10,0.54,0.61
49800.10,0.80,0.95
50400.10,0.81,0.94
51000.10,0.88,0.98
51600.10,0.87,1.04
52200.10,0.85,1.02
52800.10,0.61,0.79
53400.10,0.65,0.79
54000.10,0.77,0.94
54600.10,0.89,0.99
55200.10,1.00,1.15
55800.10,0.69,0.91
56400.10,0.85,1.00
57000.10,0.70,0.95
57600.10,0.66,0.94
58200.10,0.91,1.06
58800.10,0.64,0.90
59400.10,0.71,0.91
60000.10,0.82,0.89
60600.10,0.83,0.94
61200.10,0.91,1.02
61800.10,1.00,1.03
62400.10,0.66,0.97
63000.10,0.70,0.95
63600.10,0.82,0.96
64200.10,0.83,1.02
64800.10,0.76,0.94
65400.10,0.90,0.99
66000.10,0.85,0.98
66600.10,0.81,0.95
67200.10,0.95,1.03
67800.10,0.86,1.05
68400.10,0.76,0.97
69000.10,0.73,0.93
69600.10,0.79,0.94
70200.10,0.86,1.01
70800.10,0.77,0.92
71400.10,0.82,0.94
72000.10,0.97,1.08
72600.10,0.76,0.90
73200.10,0.68,0.88
73800.10,0.82,0.98
74400.10,0.83,0.97
75000.10,0.87,0.99
75600.10,0.87,1.02
76200.10,0.72,0.87
76800.10,0.82,0.90
77400.10,0.82,0.99
78000.10,0.93,1.07
78600.10,0.80,1.00
79200.10,0.70,0.94
79800.10,0.67,0.88
80400.10,0.83,0.96
81000.10,0.81,0.96
81600.10,0.71,0.92
82200.10,0.89,0.94
82800.10,0.92,1.03
83400.10,0.95,1.04
84000.10,0.85,1.05
84600.10,0.66,0.92
85200.10,0.74,0.93
85800.10,1.00,1.05
