14400.10,0.00,0.29
15000.10,0.20,0.23
15600.10,0.00,0.06
16200.10,0.03,0.03
16800.10,0.61,0.86
17400.10,0.66,0.82
18000.10,0.91,1.01
18600.10,0.83,1.00
19200.10,0.77,0.95
19800.10,0.66,0.89
20400.10,0.92,0.94
21000.10,0.87,0.99
21600.10,0.81,1.01
22200.10,0.82,0.94
22800.10,0.86,0.97
23400.10,0.87,0.99
24000.10,0.71,0.95
24600.10,0.90,1.03
25200.10,0.82,0.95
25800.10,0.72,0.91
26400.10,0.99,1.02
27000.10,0.58,0.75
27600.10,0.74,0.88
28200.10,0.74,0.88
28800.10,0.85,0.96
29400.10,0.85,1.02
30000.10,0.83,0.98
30600.10,0.77,1.01
31200.10,0.66,0.92
31800.10,0.71,0.92
32400.10,0.68,0.89
33000.10,0.83,0.96
33600.10,0.90,0.99
34200.10,0.86,0.94
34800.10,1.00,1.08
35400.10,0.90,1.03
36000.10,0.94,1.09
36600.10,0.70,0.94
37200.10,0.71,0.97
37800.10,0.74,0.97
38400.10,0.75,0.93
39000.10,0.76,0.90
39600.10,0.83,0.94
40200.10,0.76,0.94
40800.10,0.87,0.98
41400.10,0.93,1.06
42000.10,0.68,0.89
42600.10,0.60,0.85
43200.10,0.71,0.84
43800.10,0.70,0.84
44400.10,0.73,0.89
45000.10,1.00,1.08
45600.10,0.81,1.01
46200.10,0.70,0.91
46800.10,0.78,0.93
47400.10,0.76,0.92
48000.10,0.78,0.95
48600.10,0.93,1.00
49200.10,0.67,0.94
49800.10,0.69,0.92
50400.10,0.81,0.96
51000.10,0.83,0.99
51600.10,0.86,1.01
52200.10,0.81,0.96
52800.10,0.75,0.93
53400.10,0.90,0.97
54000.10,0.83,0.97
54600.10,0.96,1.08
55200.10,0.70,0.95
55800.10,0.85,0.98
56400.10,0.91,1.04
57000.10,0.82,0.96
57600.10,0.80,1.00
58200.10,0.90,1.04
58800.10,0.74,0.94
59400.10,0.73,0.92
60000.10,0.72,0.91
60600.10,0.97,1.07
61200.10,0.69,0.88
61800.10,0.73,0.89
62400.10,0.83,0.90
63000.10,0.81,0.98
63600.10,0.93,1.04
64200.10,0.90,0.98
64800.10,0.65,0.91
65400.10,0.87,0.99
66000.10,0.87,0.97
66600.10,0.92,1.10
67200.10,0.78,0.98
67800.10,0.94,1.05
68400.10,0.77,0.99
69000.10,0.78,0.95
69600.10,0.73,0.94
70200.10,0.86,1.04
70800.10,0.73,0.85
71400.10,0.68,0.85
72000.10,0.76,0.97
72600.10,0.62,0.89
73200.10,0.79,0.95
73800.10,0.94,1.05
74400.10,0.77,0.92
75000.10,0.81,0.92
75600.10,0.88,0.99
76200.10,0.74,0.93
76800.10,0.83,0.96
77400.10,0.93,1.08
78000.10,0.86,0.99
78600.10,0.87,0.99
79200.10,0.67,0.92
79800.10,0.79,0.96
80400.10,0.76,0.92
81000.10,0.82,0.96
81600.10,0.88,1.03
82200.10,0.81,0.97
82800.10,0.87,0.99
83400.10,0.84,0.99
84000.10,0.78,0.99
84600.10,0.74,0.99
85200.10,0.89,1.01
85800.10,0.90,1.01
