6000.10,0.51,0.58
6600.10,0.47,0.57
7200.10,0.50,0.61
7800.10,0.61,0.64
14400.10,0.00,0.32
15000.10,0.01,0.09
15600.10,0.00,0.14
16200.10,0.08,0.11
18600.10,0.00,0.02
19200.10,0.01,0.01
24000.10,0.00,0.03
24600.10,0.01,0.02
28800.10,0.00,0.03
29400.10,0.01,0.02
30000.10,0.59,0.76
30600.10,0.96,1.05
31200.10,0.59,0.85
31800.10,0.74,0.97
32400.10,1.00,1.02
33000.10,0.74,0.90
33600.10,0.77,0.89
34200.10,0.82,0.98
34800.10,0.90,1.02
35400.10,0.80,0.97
36000.10,0.93,1.01
36600.10,0.79,1.02
37200.10,0.79,0.96
37800.10,0.80,0.97
38400.10,0.81,0.99
39000.10,0.91,1.03
39600.10,0.70,0.83
40200.10,0.90,1.03
40800.10,0.77,0.95
41400.10,0.82,0.98
42000.10,0.75,0.97
42600.10,0.86,0.99
43200.10,0.91,1.02
43800.10,0.78,0.94
44400.10,0.91,1.04
45000.10,0.95,1.07
45600.10,0.73,0.89
46200.10,0.77,0.99
46800.10,0.76,0.98
47400.10,0.70,0.94
48000.10,0.81,0.93
48600.10,0.86,1.00
49200.10,0.81,0.99
49800.10,0.80,0.96
50400.10,0.88,1.00
51000.10,0.76,0.93
51600.10,0.82,0.97
52200.10,0.91,1.02
52800.10,0.67,0.89
53400.10,0.84,0.98
54000.10,0.90,1.02
54600.10,1.00,1.11
55200.10,0.87,1.03
55800.10,0.73,0.93
56400.10,0.83,1.04
57000.10,0.78,0.98
60600.10,0.00,0.19
61200.10,0.08,0.12
61800.10,0.23,0.26
62400.10,0.00,0.23
63000.10,0.04,0.12
63600.10,0.00,0.20
64200.10,0.08,0.08
64800.10,0.00,0.05
65400.10,0.03,0.03
67200.10,0.00,0.23
67800.10,0.05,0.10
70800.10,0.00,0.33
71400.10,0.18,0.22
72000.10,0.39,0.54
72600.10,0.52,0.74
73200.10,0.59,0.80
73800.10,0.57,0.82
74400.10,0.71,0.94
75000.10,0.69,0.91
75600.10,0.82,0.88
76200.10,0.73,0.90
76800.10,0.83,0.91
77400.10,0.83,0.98
78000.10,0.82,0.99
78600.10,1.00,1.06
79200.10,0.80,0.94
79800.10,0.68,0.93
80400.10,0.78,0.96
81000.10,0.88,1.01
81600.10,0.75,0.98
82200.10,0.69,0.94
82800.10,0.88,1.01
83400.10,0.64,0.79
84000.10,0.83,0.96
84600.10,0.84,1.01
85200.10,0.64,0.80
85800.10,0.83,0.93
