15000.10,0.00,0.00
15600.10,0.01,0.01
16200.10,0.02,0.05
16800.10,0.03,0.05
17400.10,0.06,0.06
18600.10,0.00,0.00
21000.10,0.01,0.01
21600.10,0.01,0.02
22200.10,0.04,0.03
24600.10,0.00,0.01
25200.10,0.01,0.02
25800.10,0.04,0.03
26400.10,0.03,0.04
27000.10,0.04,0.04
27600.10,0.05,0.05
28200.10,0.06,0.06
28800.10,0.07,0.07
29400.10,0.06,0.09
30000.10,0.06,0.09
31800.10,0.01,0.00
32400.10,0.01,0.00
33000.10,0.04,0.03
33600.10,0.04,0.04
34200.10,0.05,0.05
34800.10,0.06,0.10
35400.10,0.11,0.13
36000.10,0.07,0.13
36600.10,0.12,0.14
37200.10,0.07,0.12
37800.10,0.10,0.11
38400.10,0.10,0.09
39000.10,0.17,0.11
39600.10,0.13,0.15
40200.10,0.20,0.18
40800.10,0.13,0.18
41400.10,0.20,0.22
42000.10,0.14,0.20
42600.10,0.25,0.28
43200.10,0.47,0.40
43800.10,0.30,0.40
44400.10,0.44,0.43
45000.10,0.57,0.61
45600.10,0.58,0.65
46200.10,0.59,0.74
46800.10,0.63,0.76
47400.10,0.79,0.88
48000.10,0.63,0.88
48600.10,0.58,0.82
49200.10,0.66,0.83
49800.10,0.57,0.74
50400.10,0.63,0.68
51000.10,0.74,0.77
51600.10,0.69,0.75
52200.10,0.83,0.77
52800.10,0.90,0.92
53400.10,0.94,1.07
54000.10,1.00,1.16
54600.10,0.97,1.24
55200.10,0.84,1.23
55800.10,0.93,1.21
56400.10,0.80,1.14
57000.10,0.86,1.09
57600.10,0.78,1.00
58200.10,0.74,0.91
58800.10,0.91,0.95
59400.10,0.88,0.95
60000.10,0.87,1.00
60600.10,0.94,1.06
61200.10,0.79,1.02
61800.10,0.82,1.03
62400.10,0.85,1.03
63000.10,0.79,1.01
63600.10,0.83,0.99
64200.10,0.82,1.01
64800.10,0.92,1.01
65400.10,0.74,0.94
66000.10,0.89,0.95
66600.10,0.87,0.99
67200.10,0.97,1.06
67800.10,0.94,1.08
68400.10,0.88,1.09
69000.10,0.77,1.00
70200.10,0.01,-0.00
70800.10,0.02,0.01
71400.10,0.04,0.02
72000.10,0.03,0.03
72600.10,0.05,0.05
73200.10,0.05,0.06
73800.10,0.06,0.06
75000.10,0.00,0.00
75600.10,0.01,0.01
76200.10,0.02,0.02
76800.10,0.08,0.07
77400.10,0.06,0.07
78000.10,0.06,0.07
78600.10,0.11,0.09
79200.10,0.14,0.12
79800.10,0.09,0.14
80400.10,0.19,0.20
81000.10,0.14,0.20
81600.10,0.15,0.21
82200.10,0.22,0.22
82800.10,0.29,0.28
83400.10,0.18,0.27
84000.10,0.20,0.25
84600.10,0.23,0.27
85200.10,0.30,0.32
85800.10,0.27,0.36
