600.0,580
1200.0,290
1800.0,145
2400.0,73
3000.0,37
3600.0,19
4200.0,18
4800.0,17
5400.0,17
6000.0,16
6600.0,15
7200.0,15
7800.0,15
8400.0,15
9000.0,15
9600.0,15
10200.0,15
10800.0,15
11400.0,15
12000.0,15
12600.0,15
13200.0,15
13800.0,15
14400.0,15
15000.0,16
15600.0,16
16200.0,16
16800.0,16
17400.0,16
18000.0,15
18600.0,16
19200.0,15
19800.0,15
20400.0,14
21000.0,15
21600.0,15
22200.0,15
22800.0,14
23400.0,14
24000.0,14
24600.0,15
25200.0,15
25800.0,15
26400.0,15
27000.0,15
27600.0,15
28200.0,15
28800.0,15
29400.0,15
30000.0,15
30600.0,15
31200.0,15
31800.0,15
32400.0,15
33000.0,15
33600.0,15
34200.0,15
34800.0,15
35400.0,15
36000.0,15
36600.0,15
37200.0,15
37800.0,15
38400.0,15
39000.0,15
39600.0,15
40200.0,15
40800.0,15
41400.0,15
42000.0,15
42600.0,15
43200.0,15
43800.0,15
44400.0,15
45000.0,15
45600.0,15
46200.0,15
46800.0,15
47400.0,15
48000.0,15
48600.0,15
49200.0,15
49800.0,15
50400.0,15
51000.0,15
51600.0,15
52200.0,15
52800.0,15
53400.0,15
54000.0,16
54600.0,16
55200.0,16
55800.0,16
56400.0,16
57000.0,16
57600.0,16
58200.0,16
58800.0,15
59400.0,15
60000.0,15
60600.0,16
61200.0,16
61800.0,16
62400.0,15
63000.0,15
63600.0,15
64200.0,14
64800.0,15
65400.0,15
66000.0,14
66600.0,14
67200.0,14
67800.0,15
68400.0,15
69000.0,15
69600.0,14
70200.0,14
70800.0,14
71400.0,14
72000.0,14
72600.0,14
73200.0,14
73800.0,14
74400.0,14
75000.0,14
75600.0,14
76200.0,14
76800.0,14
77400.0,14
78000.0,14
78600.0,14
79200.0,14
79800.0,14
80400.0,14
81000.0,14
81600.0,14
82200.0,14
82800.0,14
83400.0,14
84000.0,14
84600.0,14
85200.0,14
85800.0,14
